encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,total_nacional,total_urbana,total_rural
ENEMDU*,nov-20,2020,11,Empleo no remunerado,914484,267227,647257
ENEMDU*,nov-20,2020,11,Otro Empleo no pleno,2416513,1454434,962079
ENEMDU*,jul-21,2021,7,Otro Empleo no pleno,2204818,1314829,889989
ENEMDU*,jul-21,2021,7,Empleo no clasificado,62744,62039,705
ENEMDU*,jul-21,2021,7,Desempleo,426684,351672,75012
ENEMDU*,jul-21,2021,7,Desempleo Abierto,389392,323940,65453
ENEMDU*,jul-21,2021,7,Desempleo Oculto,37292,27732,9560
ENEMDU*,jul-21,2021,7,Desempleo Cesante,349254,290361,58893
ENEMDU*,jul-21,2021,7,Desempleo Nuevo,77430,61310,16120
ENEMDU*,jul-21,2021,7,Poblaciï¿½n Econï¿½micamente Inactiva,4396460,3336202,1060258
ENEMDU*,ago-21,2021,8,Poblaciï¿½n Total,17856714,12173545,5683169
ENEMDU*,ago-21,2021,8,Poblaciï¿½n menor de 15 aï¿½os,5157946,3326802,1831144
ENEMDU*,ago-21,2021,8,Poblaciï¿½n en Edad de Trabajar (PET),12698768,8846743,3852025
ENEMDU*,ago-21,2021,8,Poblaciï¿½n Econï¿½micamente Activa,8540363,5641720,2898643
ENEMDU*,ago-21,2021,8,Empleo,8125322,5289816,2835506
ENEMDU*,ago-22,2022,8,Otro Empleo no pleno,2429362,1523910,905453
ENEMDU*,ago-22,2022,8,Empleo no clasificado,32726,32043,683
ENEMDU*,ago-22,2022,8,Desempleo,343235,293199,50036
ENEMDU*,ago-22,2022,8,Desempleo Abierto,302094,258185,43909
ENEMDU*,ago-22,2022,8,Desempleo Oculto,41141,35013,6127
ENEMDU*,ago-22,2022,8,Desempleo Cesante,249954,214017,35936
ENEMDU*,ago-22,2022,8,Desempleo Nuevo,93281,79181,14100
ENEMDU*,ago-22,2022,8,Poblaciï¿½n Econï¿½micamente Inactiva,4344328,3290998,1053329
ENEMDU*,sep-22,2022,9,Poblaciï¿½n Total,18121687,12354198,5767489
ENEMDU*,sep-22,2022,9,Poblaciï¿½n menor de 15 aï¿½os,5225686,3370207,1855479
ENEMDU*,sep-22,2022,9,Poblaciï¿½n en Edad de Trabajar (PET),12896001,8983991,3912010
ENEMDU*,sep-22,2022,9,Poblaciï¿½n Econï¿½micamente Activa,8693194,5684609,3008585
ENEMDU*,sep-22,2022,9,Empleo,8338869,5389475,2949395
ENEMDU*,may-23,2023,5,Poblaciï¿½n Econï¿½micamente Inactiva,4754045,3623971,1130074
ENEMDU*,jun-23,2023,6,Poblaciï¿½n Total,18307520,12480922,5826598
ENEMDU*,jun-23,2023,6,Poblaciï¿½n menor de 15 aï¿½os,5274772,3401881,1872891
ENEMDU*,jun-23,2023,6,Poblaciï¿½n en Edad de Trabajar (PET),13032748,9079041,3953707
ENEMDU*,jun-23,2023,6,Poblaciï¿½n Econï¿½micamente Activa,8441393,5561706,2879686
ENEMDU*,jun-23,2023,6,Empleo,8117781,5283360,2834420
ENEMDU*,jun-23,2023,6,Empleo Adecuado/Pleno,2908862,2427442,481420
ENEMDU*,oct-20,2020,10,Empleo no clasificado,70495,64907,5588
ENEMDU*,jun-23,2023,6,Subempleo,1698817,1068890,629927
ENEMDU*,jun-23,2023,6,Subempleo por insuficiencia de tiempo de trabajo,1539779,979482,560297
ENEMDU*,jun-23,2023,6,Subempleo por insuficiencia de ingresos,159038,89407,69630
ENEMDU*,jun-23,2023,6,Empleo no remunerado,976772,245789,730983
ENEMDU*,jun-23,2023,6,Otro Empleo no pleno,2506046,1519683,986363
ENEMDU*,jun-23,2023,6,Empleo no clasificado,27284,21556,5728
ENEMDU*,nov-20,2020,11,Empleo no clasificado,71642,67021,4621
ENEMDU*,oct-20,2020,10,Desempleo,477372,413344,64029
ENEMDU*,oct-20,2020,10,Desempleo Abierto,419232,366036,53196
ENEMDU*,oct-20,2020,10,Desempleo Oculto,58141,47308,10833
ENEMDU*,oct-20,2020,10,Desempleo Cesante,380733,333612,47121
ENEMDU*,jun-21,2021,6,Desempleo Cesante,334708,297790,36919
ENEMDU*,jun-21,2021,6,Desempleo Nuevo,92167,76765,15402
ENEMDU*,jun-21,2021,6,Poblaciï¿½n Econï¿½micamente Inactiva,4326930,3286782,1040148
ENEMDU*,nov-20,2020,11,Desempleo,460345,412566,47779
ENEMDU*,nov-20,2020,11,Desempleo Abierto,398897,361858,37039
ENEMDU*,nov-20,2020,11,Desempleo Oculto,61448,50708,10740
ENEMDU*,nov-20,2020,11,Desempleo Cesante,374618,338398,36220
ENEMDU*,nov-20,2020,11,Desempleo Nuevo,85728,74168,11559
ENEMDU*,nov-20,2020,11,Poblaciï¿½n Econï¿½micamente Inactiva,4400485,3383009,1017476
ENEMDU*,dic-20,2020,12,Poblaciï¿½n Total,17695545,12063706,5631839
ENEMDU*,jul-21,2021,7,Poblaciï¿½n Total,17836481,12159788,5676693
ENEMDU*,jul-21,2021,7,Poblaciï¿½n menor de 15 aï¿½os,5162538,3326837,1835701
ENEMDU*,jul-21,2021,7,Poblaciï¿½n en Edad de Trabajar (PET),12673943,8832951,3840992
ENEMDU*,jul-21,2021,7,Poblaciï¿½n Econï¿½micamente Activa,8277483,5496749,2780734
ENEMDU*,jul-21,2021,7,Empleo,7850799,5145078,2705722
ENEMDU*,jul-21,2021,7,Empleo Adecuado/Pleno,2631708,2119242,512466
ENEMDU*,jul-21,2021,7,Subempleo,2035106,1389069,646037
ENEMDU*,dic-20,2020,12,Poblaciï¿½n menor de 15 aï¿½os,5121746,3300550,1821196
ENEMDU*,dic-20,2020,12,Poblaciï¿½n en Edad de Trabajar (PET),12573799,8763156,3810643
ENEMDU*,dic-20,2020,12,Poblaciï¿½n Econï¿½micamente Activa,8084191,5358909,2725282
ENEMDU*,dic-20,2020,12,Empleo,7687687,5035951,2651736
ENEMDU*,dic-20,2020,12,Empleo Adecuado/Pleno,2458516,1993494,465022
ENEMDU*,ago-21,2021,8,Empleo Adecuado/Pleno,2770656,2237145,533511
ENEMDU*,ago-21,2021,8,Subempleo,1887050,1221012,666038
ENEMDU*,jul-21,2021,7,Subempleo por insuficiencia de tiempo de trabajo,1814549,1261597,552952
ENEMDU*,jul-21,2021,7,Subempleo por insuficiencia de ingresos,220556,127472,93084
ENEMDU*,jul-21,2021,7,Empleo no remunerado,916424,259899,656525
ENEMDU*,jul-22,2022,7,Desempleo Cesante,251080,216467,34613
ENEMDU*,jul-22,2022,7,Desempleo Nuevo,81147,61539,19608
ENEMDU*,jul-22,2022,7,Poblaciï¿½n Econï¿½micamente Inactiva,4286067,3290978,995088
ENEMDU*,ago-22,2022,8,Poblaciï¿½n Total,18101202,12340242,5760960
ENEMDU*,ago-21,2021,8,Subempleo por insuficiencia de tiempo de trabajo,1657001,1090839,566162
ENEMDU*,ago-21,2021,8,Subempleo por insuficiencia de ingresos,230049,130173,99876
ENEMDU*,ago-21,2021,8,Empleo no remunerado,950882,313241,637641
ENEMDU*,ago-21,2021,8,Otro Empleo no pleno,2451125,1454867,996258
ENEMDU*,ago-21,2021,8,Empleo no clasificado,65610,63551,2058
ENEMDU*,ago-21,2021,8,Desempleo,415041,351904,63137
ENEMDU*,ago-21,2021,8,Desempleo Abierto,366825,312992,53833
ENEMDU*,ago-22,2022,8,Poblaciï¿½n menor de 15 aï¿½os,5220269,3366715,1853554
ENEMDU*,ago-22,2022,8,Poblaciï¿½n en Edad de Trabajar (PET),12880933,8973527,3907406
ENEMDU*,ago-22,2022,8,Poblaciï¿½n Econï¿½micamente Activa,8536605,5682529,2854077
ENEMDU*,ago-22,2022,8,Empleo,8193371,5389330,2804041
ENEMDU*,ago-22,2022,8,Empleo Adecuado/Pleno,2844726,2369318,475408
ENEMDU*,ago-22,2022,8,Subempleo,1970437,1156397,814040
ENEMDU*,ago-22,2022,8,Subempleo por insuficiencia de tiempo de trabajo,1723352,1055894,667458
ENEMDU*,ago-21,2021,8,Desempleo Oculto,48216,38912,9304
ENEMDU*,ago-21,2021,8,Desempleo Cesante,329454,278480,50973
ENEMDU*,ago-21,2021,8,Desempleo Nuevo,85587,73424,12164
ENEMDU*,ago-21,2021,8,Poblaciï¿½n Econï¿½micamente Inactiva,4158405,3205023,953382
ENEMDU*,sep-22,2022,9,Empleo Adecuado/Pleno,3077801,2499579,578222
ENEMDU*,ago-22,2022,8,Subempleo por insuficiencia de ingresos,247085,100503,146582
ENEMDU*,ago-22,2022,8,Empleo no remunerado,916120,307662,608458
ENEMDU*,may-23,2023,5,Empleo,7998639,5221252,2777386
ENEMDU*,may-23,2023,5,Empleo Adecuado/Pleno,3005243,2469235,536008
ENEMDU*,may-23,2023,5,Subempleo,1559193,977462,581731
ENEMDU*,may-23,2023,5,Subempleo por insuficiencia de tiempo de trabajo,1464582,924852,539730
ENEMDU*,may-23,2023,5,Subempleo por insuficiencia de ingresos,94611,52610,42001
ENEMDU*,may-23,2023,5,Empleo no remunerado,886274,230207,656068
ENEMDU*,may-23,2023,5,Otro Empleo no pleno,2526815,1524478,1002337
ENEMDU*,may-23,2023,5,Empleo no clasificado,21113,19871,1242
ENEMDU*,may-23,2023,5,Desempleo,264796,223211,41585
ENEMDU*,may-23,2023,5,Desempleo Abierto,239376,203779,35597
ENEMDU*,may-23,2023,5,Desempleo Oculto,25420,19432,5988
ENEMDU*,may-23,2023,5,Desempleo Cesante,190735,161698,29037
ENEMDU*,dic-22,2022,12,Desempleo Abierto,234246,202196,32050
ENEMDU*,dic-22,2022,12,Desempleo Oculto,32696,27535,5162
ENEMDU*,dic-22,2022,12,Desempleo Cesante,196508,170785,25723
ENEMDU*,sep-23,2023,9,Otro Empleo no pleno,2566969,1509655,1057313
ENEMDU*,sep-23,2023,9,Empleo no clasificado,41427,35240,6187
ENEMDU*,sep-23,2023,9,Desempleo,322548,272956,49592
ENEMDU*,sep-23,2023,9,Desempleo Abierto,290944,253527,37416
ENEMDU*,sep-23,2023,9,Desempleo Cesante,247470,212194,35276
ENEMDU*,sep-23,2023,9,Desempleo Nuevo,75078,60762,14316
ENEMDU*,sep-23,2023,9,Poblaciï¿½n Econï¿½micamente Inactiva,4315758,3421604,894154
ENEMDU*,oct-23,2023,10,Poblaciï¿½n Total,18432224,12565969,5866255
ENEMDU*,oct-23,2023,10,Poblaciï¿½n menor de 15 aï¿½os,5332603,3436164,1896439
ENEMDU*,sep-23,2023,9,Desempleo Oculto,31604,19428,12176
ENEMDU*,oct-23,2023,10,Poblaciï¿½n en Edad de Trabajar (PET),13099621,9129805,3969816
ENEMDU*,oct-23,2023,10,Poblaciï¿½n Econï¿½micamente Activa,8393864,5493021,2900842
ENEMDU*,oct-23,2023,10,Empleo,8095039,5241330,2853709
ENEMDU*,mar-21,2021,3,Empleo,7661623,4954518,2707105
ENEMDU*,mar-21,2021,3,Empleo Adecuado/Pleno,2547396,2055971,491425
ENEMDU*,mar-21,2021,3,Subempleo,1853492,1232621,620871
ENEMDU*,mar-21,2021,3,Subempleo por insuficiencia de tiempo de trabajo,1674864,1118501,556364
ENEMDU*,mar-21,2021,3,Subempleo por insuficiencia de ingresos,178627,114120,64507
ENEMDU*,mar-21,2021,3,Empleo no remunerado,1015623,307820,707803
ENEMDU*,mar-21,2021,3,Otro Empleo no pleno,2190745,1308886,881859
ENEMDU*,mar-21,2021,3,Empleo no clasificado,54368,49221,5147
ENEMDU*,mar-21,2021,3,Desempleo,392631,321722,70909
ENEMDU*,mar-21,2021,3,Desempleo Abierto,336608,278076,58533
ENEMDU*,mar-21,2021,3,Desempleo Oculto,56022,43646,12377
ENEMDU*,mar-21,2021,3,Desempleo Cesante,305788,252673,53114
ENEMDU*,mar-21,2021,3,Desempleo Nuevo,86843,69048,17795
ENEMDU*,feb-21,2021,2,Desempleo,447181,374058,73124
ENEMDU*,feb-21,2021,2,Desempleo Abierto,396347,327354,68993
ENEMDU*,feb-21,2021,2,Desempleo Oculto,50834,46704,4130
ENEMDU*,feb-21,2021,2,Desempleo Cesante,354842,310861,43981
ENEMDU*,feb-21,2021,2,Desempleo Nuevo,92339,63197,29143
ENEMDU*,feb-21,2021,2,Poblaciï¿½n Econï¿½micamente Inactiva,4364629,3360486,1004144
ENEMDU*,mar-21,2021,3,Poblaciï¿½n Total,17755809,12104788,5651021
ENEMDU*,mar-21,2021,3,Poblaciï¿½n menor de 15 aï¿½os,5139189,3311790,1827399
ENEMDU*,mar-21,2021,3,Poblaciï¿½n en Edad de Trabajar (PET),12616620,8792998,3823622
ENEMDU*,mar-21,2021,3,Poblaciï¿½n Econï¿½micamente Activa,8054254,5276240,2778014
ENEMDU*,nov-21,2021,11,Poblaciï¿½n Econï¿½micamente Activa,8479555,5570456,2909099
ENEMDU*,nov-21,2021,11,Empleo,8105431,5246387,2859045
ENEMDU*,nov-21,2021,11,Empleo Adecuado/Pleno,2857882,2326501,531382
ENEMDU*,nov-21,2021,11,Subempleo,2076425,1276667,799759
ENEMDU*,nov-21,2021,11,Subempleo por insuficiencia de tiempo de trabajo,1839448,1158153,681296
ENEMDU*,nov-21,2021,11,Subempleo por insuficiencia de ingresos,236977,118514,118463
ENEMDU*,nov-21,2021,11,Empleo no remunerado,845813,270324,575490
ENEMDU*,nov-21,2021,11,Otro Empleo no pleno,2264066,1313510,950556
ENEMDU*,nov-21,2021,11,Empleo no clasificado,61244,59385,1859
ENEMDU*,nov-21,2021,11,Desempleo,374124,324069,50054
ENEMDU*,nov-21,2021,11,Desempleo Abierto,345518,302021,43497
ENEMDU*,nov-21,2021,11,Desempleo Oculto,28606,22048,6558
ENEMDU*,nov-21,2021,11,Desempleo Cesante,278487,245805,32682
ENEMDU*,dic-22,2022,12,Poblaciï¿½n Econï¿½micamente Activa,8357837,5465707,2892130
ENEMDU*,dic-22,2022,12,Empleo,8090895,5235977,2854918
ENEMDU*,dic-22,2022,12,Empleo Adecuado/Pleno,3011800,2433701,578099
ENEMDU*,dic-22,2022,12,Subempleo,1618846,1081992,536854
ENEMDU*,dic-22,2022,12,Subempleo por insuficiencia de tiempo de trabajo,1496089,1008692,487396
ENEMDU*,dic-22,2022,12,Subempleo por insuficiencia de ingresos,122757,73300,49457
ENEMDU*,dic-22,2022,12,Empleo no remunerado,893980,240971,653008
ENEMDU*,dic-22,2022,12,Otro Empleo no pleno,2549766,1463141,1086625
ENEMDU*,dic-22,2022,12,Empleo no clasificado,16504,16172,332
ENEMDU*,dic-22,2022,12,Desempleo,266942,229730,37212
ENEMDU*,sep-23,2023,9,Empleo Adecuado/Pleno,3110029,2569149,540880
ENEMDU*,sep-23,2023,9,Subempleo,1768245,1108056,660189
ENEMDU*,sep-23,2023,9,Subempleo por insuficiencia de tiempo de trabajo,1626341,1046986,579355
ENEMDU*,sep-23,2023,9,Subempleo por insuficiencia de ingresos,141904,61070,80834
ENEMDU*,sep-23,2023,9,Empleo no remunerado,959776,202798,756977
ENEMDU*,feb-21,2021,2,Empleo no remunerado,991265,320368,670896
ENEMDU*,feb-21,2021,2,Otro Empleo no pleno,2207163,1266139,941025
ENEMDU*,ene-21,2021,1,Subempleo por insuficiencia de tiempo de trabajo,1654387,1080671,573715
ENEMDU*,ene-21,2021,1,Subempleo por insuficiencia de ingresos,226064,144963,81101
ENEMDU*,ene-21,2021,1,Empleo no remunerado,1089328,337443,751885
ENEMDU*,ene-21,2021,1,Otro Empleo no pleno,2193853,1219345,974508
ENEMDU*,ene-21,2021,1,Empleo no clasificado,66268,63925,2343
ENEMDU*,ene-21,2021,1,Desempleo,445172,377232,67940
ENEMDU*,ene-21,2021,1,Desempleo Abierto,375611,320435,55176
ENEMDU*,feb-21,2021,2,Empleo no clasificado,92833,86443,6390
ENEMDU*,sep-21,2021,9,Desempleo Abierto,365938,327679,38259
ENEMDU*,sep-21,2021,9,Desempleo Oculto,46503,35924,10579
ENEMDU*,sep-21,2021,9,Desempleo Cesante,326590,292200,34390
ENEMDU*,sep-21,2021,9,Desempleo Nuevo,85851,71403,14448
ENEMDU*,sep-21,2021,9,Poblaciï¿½n Econï¿½micamente Inactiva,4234518,3272467,962051
ENEMDU*,oct-21,2021,10,Poblaciï¿½n Total,17897230,12201204,5696026
ENEMDU*,oct-21,2021,10,Poblaciï¿½n menor de 15 aï¿½os,5168642,3333702,1834940
ENEMDU*,oct-21,2021,10,Poblaciï¿½n en Edad de Trabajar (PET),12728588,8867502,3861086
ENEMDU*,oct-21,2021,10,Poblaciï¿½n Econï¿½micamente Activa,8398347,5560082,2838265
ENEMDU*,oct-21,2021,10,Empleo,8014144,5240876,2773268
ENEMDU*,oct-21,2021,10,Empleo Adecuado/Pleno,2684258,2237457,446800
ENEMDU*,oct-21,2021,10,Subempleo,2005393,1269913,735480
ENEMDU*,oct-21,2021,10,Subempleo por insuficiencia de tiempo de trabajo,1789372,1161744,627628
ENEMDU*,oct-22,2022,10,Desempleo Abierto,310815,265297,45518
ENEMDU*,oct-22,2022,10,Desempleo Oculto,43694,36539,7156
ENEMDU*,oct-22,2022,10,Desempleo Cesante,238750,204461,34289
ENEMDU*,oct-22,2022,10,Desempleo Nuevo,115760,97375,18385
ENEMDU*,oct-22,2022,10,Poblaciï¿½n Econï¿½micamente Inactiva,4233323,3254769,978554
ENEMDU*,nov-22,2022,11,Poblaciï¿½n Total,18162830,12382219,5780611
ENEMDU*,nov-22,2022,11,Poblaciï¿½n menor de 15 aï¿½os,5236541,3377201,1859340
ENEMDU*,nov-22,2022,11,Poblaciï¿½n en Edad de Trabajar (PET),12926289,9005018,3921271
ENEMDU*,nov-22,2022,11,Poblaciï¿½n Econï¿½micamente Activa,8380304,5596290,2784013
ENEMDU*,nov-22,2022,11,Empleo,8061941,5332131,2729810
ENEMDU*,nov-22,2022,11,Empleo Adecuado/Pleno,2981886,2495941,485944
ENEMDU*,nov-22,2022,11,Subempleo,1921319,1153629,767689
ENEMDU*,nov-22,2022,11,Subempleo por insuficiencia de tiempo de trabajo,1670045,1035788,634257
ENEMDU*,ago-23,2023,8,Poblaciï¿½n en Edad de Trabajar (PET),13069937,9109145,3960792
ENEMDU*,ago-23,2023,8,Poblaciï¿½n Econï¿½micamente Activa,8507480,5588678,2918803
ENEMDU*,ago-23,2023,8,Empleo,8211821,5334922,2876899
ENEMDU*,ago-23,2023,8,Empleo Adecuado/Pleno,2975380,2444988,530391
ENEMDU*,ago-23,2023,8,Subempleo,1800406,1144490,655916
ENEMDU*,ago-23,2023,8,Subempleo por insuficiencia de tiempo de trabajo,1674319,1081120,593199
ENEMDU*,ago-23,2023,8,Subempleo por insuficiencia de ingresos,126087,63370,62717
ENEMDU*,ago-23,2023,8,Empleo no remunerado,895083,234297,660786
ENEMDU*,ago-23,2023,8,Otro Empleo no pleno,2518471,1489630,1028841
ENEMDU*,ago-23,2023,8,Empleo no clasificado,22481,21517,964
ENEMDU*,ago-23,2023,8,Desempleo,295660,253756,41904
ENEMDU*,ago-23,2023,8,Desempleo Abierto,274025,234570,39454
ENEMDU*,ago-23,2023,8,Desempleo Oculto,21635,19185,2450
ENEMDU*,ene-21,2021,1,Desempleo Oculto,69560,56797,12763
ENEMDU*,ene-21,2021,1,Desempleo Cesante,333142,281482,51659
ENEMDU*,ene-21,2021,1,Desempleo Nuevo,112030,95750,16280
ENEMDU*,ene-21,2021,1,Poblaciï¿½n Econï¿½micamente Inactiva,4241960,3343363,898597
ENEMDU*,feb-21,2021,2,Poblaciï¿½n Total,17735700,12091079,5644621
ENEMDU*,feb-21,2021,2,Poblaciï¿½n menor de 15 aï¿½os,5133368,3308039,1825329
ENEMDU*,feb-21,2021,2,Poblaciï¿½n en Edad de Trabajar (PET),12602332,8783040,3819292
ENEMDU*,feb-21,2021,2,Poblaciï¿½n Econï¿½micamente Activa,8237703,5422554,2815148
ENEMDU*,feb-21,2021,2,Empleo,7790521,5048496,2742025
ENEMDU*,feb-21,2021,2,Empleo Adecuado/Pleno,2575860,2101635,474225
ENEMDU*,feb-21,2021,2,Subempleo,1923400,1273912,649488
ENEMDU*,feb-21,2021,2,Subempleo por insuficiencia de tiempo de trabajo,1700036,1133133,566903
ENEMDU*,feb-21,2021,2,Subempleo por insuficiencia de ingresos,223364,140779,82586
ENEMDU*,oct-21,2021,10,Subempleo por insuficiencia de ingresos,216021,108169,107852
ENEMDU*,oct-21,2021,10,Empleo no remunerado,947623,289744,657879
ENEMDU*,oct-21,2021,10,Otro Empleo no pleno,2325638,1397591,928046
ENEMDU*,oct-21,2021,10,Empleo no clasificado,51233,46170,5063
ENEMDU*,oct-21,2021,10,Desempleo,384204,319206,64997
ENEMDU*,oct-21,2021,10,Desempleo Abierto,336101,291606,44495
ENEMDU*,oct-22,2022,10,Otro Empleo no pleno,2637893,1498951,1138942
ENEMDU*,oct-21,2021,10,Desempleo Oculto,48103,27600,20503
ENEMDU*,oct-21,2021,10,Desempleo Cesante,298846,257856,40991
ENEMDU*,oct-21,2021,10,Desempleo Nuevo,85358,61351,24007
ENEMDU*,oct-21,2021,10,Poblaciï¿½n Econï¿½micamente Inactiva,4330241,3307420,1022821
ENEMDU*,nov-21,2021,11,Poblaciï¿½n Total,17917508,12215016,5702492
ENEMDU*,nov-21,2021,11,Poblaciï¿½n menor de 15 aï¿½os,5174001,3337135,1836866
ENEMDU*,nov-21,2021,11,Poblaciï¿½n en Edad de Trabajar (PET),12743507,8877881,3865626
ENEMDU*,oct-22,2022,10,Empleo no clasificado,11546,11154,391
ENEMDU*,oct-22,2022,10,Desempleo,354509,301836,52673
ENEMDU*,jul-23,2023,7,Subempleo por insuficiencia de tiempo de trabajo,1585742,928672,657070
ENEMDU*,jul-23,2023,7,Subempleo por insuficiencia de ingresos,113334,62581,50753
ENEMDU*,jul-23,2023,7,Empleo no remunerado,884198,238291,645907
ENEMDU*,jul-23,2023,7,Otro Empleo no pleno,2525133,1560951,964181
ENEMDU*,jul-23,2023,7,Empleo no clasificado,14334,12467,1866
ENEMDU*,nov-22,2022,11,Subempleo por insuficiencia de ingresos,251273,117841,133432
ENEMDU*,nov-22,2022,11,Empleo no remunerado,743203,226003,517200
ENEMDU*,nov-22,2022,11,Otro Empleo no pleno,2398662,1440813,957848
ENEMDU*,nov-22,2022,11,Empleo no clasificado,16872,15744,1128
ENEMDU*,nov-22,2022,11,Desempleo,318363,264159,54204
ENEMDU*,nov-22,2022,11,Desempleo Abierto,282494,234256,48238
ENEMDU*,nov-22,2022,11,Desempleo Oculto,35869,29903,5966
ENEMDU*,jul-23,2023,7,Desempleo,312283,275095,37187
ENEMDU*,jul-23,2023,7,Desempleo Abierto,280743,248553,32190
ENEMDU*,jul-23,2023,7,Desempleo Oculto,31539,26542,4998
ENEMDU*,jul-23,2023,7,Desempleo Cesante,232159,202605,29553
ENEMDU*,jul-23,2023,7,Desempleo Nuevo,80124,72490,7634
ENEMDU*,jul-23,2023,7,Poblaciï¿½n Econï¿½micamente Inactiva,4632024,3544522,1087502
ENEMDU*,ago-23,2023,8,Poblaciï¿½n Total,18390471,12537532,5852939
ENEMDU*,nov-22,2022,11,Desempleo Cesante,228400,196406,31994
ENEMDU*,nov-22,2022,11,Desempleo Nuevo,89963,67753,22210
ENEMDU*,nov-22,2022,11,Poblaciï¿½n Econï¿½micamente Inactiva,4545985,3408728,1137258
ENEMDU*,dic-22,2022,12,Poblaciï¿½n Total,18183483,12396320,5787163
ENEMDU*,dic-22,2022,12,Poblaciï¿½n menor de 15 aï¿½os,5242003,3380743,1861260
ENEMDU*,dic-22,2022,12,Poblaciï¿½n en Edad de Trabajar (PET),12941480,9015577,3925903
ENEMDU*,ago-23,2023,8,Desempleo Cesante,199132,173471,25662
ENEMDU*,ago-23,2023,8,Poblaciï¿½n menor de 15 aï¿½os,5320534,3428387,1892147
ENEMDU*,ene-21,2021,1,Poblaciï¿½n menor de 15 aï¿½os,5127554,3304292,1823262
ENEMDU*,ene-21,2021,1,Poblaciï¿½n en Edad de Trabajar (PET),12588061,8773094,3814967
ENEMDU*,ene-21,2021,1,Poblaciï¿½n Econï¿½micamente Activa,8346101,5429731,2916370
ENEMDU*,ene-21,2021,1,Empleo,7900929,5052499,2848431
ENEMDU*,ene-21,2021,1,Empleo Adecuado/Pleno,2671030,2206151,464879
ENEMDU*,ene-21,2021,1,Subempleo,1880451,1225634,654816
ENEMDU*,ago-23,2023,8,Desempleo Nuevo,96527,80285,16242
ENEMDU*,ago-23,2023,8,Poblaciï¿½n Econï¿½micamente Inactiva,4562457,3520467,1041990
ENEMDU*,sep-23,2023,9,Poblaciï¿½n Total,18411314,12551722,5859592
ENEMDU*,sep-23,2023,9,Poblaciï¿½n menor de 15 aï¿½os,5326564,3432264,1894300
ENEMDU*,sep-23,2023,9,Poblaciï¿½n en Edad de Trabajar (PET),13084750,9119458,3965292
ENEMDU*,sep-23,2023,9,Poblaciï¿½n Econï¿½micamente Activa,8768992,5697854,3071138
ENEMDU*,sep-23,2023,9,Empleo,8446444,5424898,3021546
ENEMDU,jun-19,2019,6,Desempleo Abierto,302374,256581,45793
ENEMDU,jun-19,2019,6,Desempleo Oculto,63790,45944,17846
ENEMDU,jun-19,2019,6,Desempleo Cesante,248305,208495,39811
ENEMDU,jun-19,2019,6,Desempleo Nuevo,117858,94030,23828
ENEMDU,jun-19,2019,6,Poblaciï¿½n Econï¿½micamente Inactiva,4084245,3145500,938744
ENEMDU,sep-19,2019,9,Poblaciï¿½n Total,17393811,11857315,5536496
ENEMDU,sep-19,2019,9,Poblaciï¿½n menor de 15 aï¿½os,5034411,3244220,1790191
ENEMDU,sep-19,2019,9,Poblaciï¿½n Econï¿½micamente Activa,8379355,5567995,2811361
ENEMDU,sep-19,2019,9,Empleo,7972485,5237053,2735431
ENEMDU,dic-18,2018,12,Subempleo por insuficiencia de tiempo de trabajo,1074228,716073,358155
ENEMDU,dic-18,2018,12,Subempleo por insuficiencia de ingresos,249497,162355,87142
ENEMDU,dic-18,2018,12,Empleo no remunerado,798391,261391,537000
ENEMDU,sep-19,2019,9,Poblaciï¿½n en Edad de Trabajar (PET),12359400,8613095,3746305
ENEMDU*,abr-22,2022,4,Desempleo Nuevo,91371,71231,20141
ENEMDU,dic-09,2009,12,Empleo no clasificado,127047,120344,6703
ENEMDU,dic-09,2009,12,Desempleo,423802,347068,76734
ENEMDU,dic-18,2018,12,Otro Empleo no pleno,2313023,1300129,1012895
ENEMDU,dic-18,2018,12,Empleo no clasificado,33814,32499,1315
ENEMDU,dic-18,2018,12,Desempleo,296097,258619,37478
ENEMDU,dic-18,2018,12,Desempleo Abierto,239361,215943,23417
ENEMDU,dic-18,2018,12,Desempleo Oculto,56737,42676,14061
ENEMDU,dic-18,2018,12,Desempleo Cesante,195168,175295,19873
ENEMDU,dic-18,2018,12,Desempleo Nuevo,100929,83323,17605
ENEMDU,dic-18,2018,12,Poblaciï¿½n Econï¿½micamente Inactiva,4211893,3150209,1061684
ENEMDU,mar-19,2019,3,Poblaciï¿½n Total,17272020,11773337,5498683
ENEMDU,mar-19,2019,3,Poblaciï¿½n menor de 15 aï¿½os,4999163,3220836,1778327
ENEMDU*,feb-22,2022,2,Poblaciï¿½n menor de 15 aï¿½os,5187822,3345796,1842026
ENEMDU*,feb-22,2022,2,Poblaciï¿½n en Edad de Trabajar (PET),12790651,8910782,3879869
ENEMDU*,feb-22,2022,2,Poblaciï¿½n Econï¿½micamente Activa,8482096,5573378,2908718
ENEMDU*,feb-22,2022,2,Empleo,8114443,5269597,2844845
ENEMDU*,feb-22,2022,2,Empleo Adecuado/Pleno,2685359,2208088,477271
ENEMDU*,feb-22,2022,2,Subempleo,1984800,1272257,712543
ENEMDU*,feb-22,2022,2,Subempleo por insuficiencia de tiempo de trabajo,1754297,1120110,634187
ENEMDU*,feb-22,2022,2,Subempleo por insuficiencia de ingresos,230502,152147,78356
