anio_censo,provincia,canton,sexo,rango_edad,total_ocupados,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,ramas_actividad_agricultura_pesca,ramas_actividad_minas_canteras,ramas_actividad_industrias_manufactureras,ramas_actividad_electricidad_gas,ramas_actividad_agua_saneamiento,ramas_actividad_construccion,ramas_actividad_comercio,ramas_actividad_transporte_almacenamiento,ramas_actividad_alojamiento_comidas,ramas_actividad_informacion_comunicacion,ramas_actividad_financieras_seguros,ramas_actividad_inmobiliarias,ramas_actividad_profesionales_cientificas,ramas_actividad_servicios_administrativos,ramas_actividad_administracion_publica,ramas_actividad_ensenanza,ramas_actividad_salud_asistencia,ramas_actividad_arte_entretenimiento,ramas_actividad_otros_servicios,ramas_actividad_hogares_empleadores,ramas_actividad_organizaciones_extraterritoriales,ramas_actividad_no_clasificado
2022,El Oro,Arenillas,Hombres,De 40-44,878,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19673,2022_eloro_arenillas_hombres_de4044,2026-07-09,409,3,41,5,5,50,97,76,19,3,3,0,6,19,95,16,7,0,8,2,0,14
2022,El Oro,Arenillas,Hombres,De 45-49,754,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19674,2022_eloro_arenillas_hombres_de4549,2026-07-09,333,3,44,1,9,54,105,65,28,1,0,0,4,10,55,16,4,0,2,1,0,19
2022,El Oro,Arenillas,Hombres,De 50-54,659,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19675,2022_eloro_arenillas_hombres_de5054,2026-07-09,316,1,31,1,3,36,71,48,18,3,1,1,10,9,29,40,5,2,8,0,0,26
2022,El Oro,Atahualpa,Total Atahualpa,De 40-44,251,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19705,2022_eloro_atahualpa_totalatahualpa_de4044,2026-07-09,44,48,16,1,3,14,18,13,6,1,0,2,1,2,17,6,8,1,1,4,0,45
2022,El Oro,Atahualpa,Total Atahualpa,De 45-49,262,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19706,2022_eloro_atahualpa_totalatahualpa_de4549,2026-07-09,47,33,13,0,1,13,23,15,5,0,0,1,3,3,22,14,0,1,1,5,0,62
2022,El Oro,Atahualpa,Total Atahualpa,De 50-54,263,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19707,2022_eloro_atahualpa_totalatahualpa_de5054,2026-07-09,63,24,13,1,0,16,13,12,7,0,0,0,0,3,25,5,5,0,1,6,0,69
2022,El Oro,Chilla,Hombres,De 65-69,26,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19822,2022_eloro_chilla_hombres_de6569,2026-07-09,16,0,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3
2022,Chimborazo,Chunchi,Hombres,De 45-49,162,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19305,2022_chimborazo_chunchi_hombres_de4549,2026-07-09,49,0,9,1,0,27,27,11,3,1,0,1,1,3,19,0,2,1,2,0,0,5
2022,Chimborazo,Chunchi,Hombres,De 50-54,152,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19306,2022_chimborazo_chunchi_hombres_de5054,2026-07-09,48,0,7,0,0,22,15,11,3,0,1,0,2,1,16,10,1,0,0,0,0,15
2022,El Oro,Machala,Total Machala,De 15-19,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19604,2022_eloro_machala_totalmachala_de1519,2026-07-09,65,504,18,210,5,3,247,800,91,294,33,5,7,43,84,25,19,50,28,112,55,0
2022,El Oro,Machala,Total Machala,De 20-24,11,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19605,2022_eloro_machala_totalmachala_de2024,2026-07-09,940,1,519,65,747,60,50,906,3,14,532,1,38,140,133,46,296,490,330,183,403,113
2022,Chimborazo,Pallatanga,Mujeres,85 o mï¿½s,12,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19473,2022_chimborazo_pallatanga_mujeres_85oms,2026-07-09,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,El Oro,Pasaje,Hombres,De 30-34,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20006,2022_eloro_pasaje_hombres_de3034,2026-07-09,465,702,53,98,23,22,216,297,173,53,21,16,2,71,71,244,93,80,10,33,5,0
2022,El Oro,Pasaje,Hombres,De 35-39,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20007,2022_eloro_pasaje_hombres_de3539,2026-07-09,399,722,46,128,3,7,210,296,174,41,24,22,3,48,49,225,125,51,15,26,1,0
2022,El Oro,Pasaje,Hombres,De 40-44,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20008,2022_eloro_pasaje_hombres_de4044,2026-07-09,292,842,31,113,14,13,199,333,167,56,10,5,1,28,37,145,46,32,10,18,6,0
2022,El Oro,Arenillas,Mujeres,De 80-84,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19697,2022_eloro_arenillas_mujeres_de8084,2026-07-09,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
2022,El Oro,Arenillas,Mujeres,85 o mï¿½s,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19698,2022_eloro_arenillas_mujeres_85oms,2026-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022,El Oro,Atahualpa,Total Atahualpa,Total Atahualpa,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19699,2022_eloro_atahualpa_totalatahualpa_totalatahualpa,2026-07-09,462,405,412,110,6,8,134,198,115,47,8,7,5,26,25,172,70,51,4,17,32,0
2022,El Oro,Atahualpa,Total Atahualpa,De 55-59,230,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19708,2022_eloro_atahualpa_totalatahualpa_de5559,2026-07-09,47,20,12,0,1,8,16,10,5,0,0,1,0,5,28,12,1,0,0,0,0,64
2022,El Oro,Atahualpa,Total Atahualpa,De 60-64,195,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19709,2022_eloro_atahualpa_totalatahualpa_de6064,2026-07-09,33,8,5,0,1,12,15,13,2,0,0,0,1,0,8,2,2,1,3,1,0,88
2022,El Oro,Atahualpa,Total Atahualpa,De 65-69,114,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19710,2022_eloro_atahualpa_totalatahualpa_de6569,2026-07-09,22,6,5,0,0,4,9,7,3,0,0,0,1,1,1,1,1,0,1,0,0,52
2022,Chimborazo,Chunchi,Hombres,De 55-59,155,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19307,2022_chimborazo_chunchi_hombres_de5559,2026-07-09,67,0,9,0,0,9,17,8,3,1,0,1,5,2,11,4,3,0,2,0,0,13
2022,Chimborazo,Chunchi,Hombres,De 60-64,113,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19308,2022_chimborazo_chunchi_hombres_de6064,2026-07-09,54,0,2,0,1,9,7,10,0,2,0,0,3,0,7,3,0,0,0,0,0,15
2022,Chimborazo,Chunchi,Hombres,De 65-69,108,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19309,2022_chimborazo_chunchi_hombres_de6569,2026-07-09,53,0,3,0,0,1,8,11,0,0,0,0,1,0,5,0,1,0,1,0,0,24
2022,Chimborazo,Penipe,Total Penipe,Total Penipe,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19474,2022_chimborazo_penipe_totalpenipe_totalpenipe,2026-07-09,702,1,26,4,109,3,5,108,167,82,99,11,15,3,32,42,166,63,52,11,23,60
2022,Chimborazo,Penipe,Total Penipe,De 15-19,71,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19475,2022_chimborazo_penipe_totalpenipe_de1519,2026-07-09,37,0,0,0,0,8,8,0,4,1,0,0,0,2,1,0,2,0,0,2,0,6
2022,Chimborazo,Penipe,Total Penipe,De 20-24,176,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19476,2022_chimborazo_penipe_totalpenipe_de2024,2026-07-09,83,0,11,0,0,7,19,5,5,1,0,0,2,3,9,1,10,2,0,2,0,16
2022,El Oro,Pasaje,Hombres,De 45-49,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20009,2022_eloro_pasaje_hombres_de4549,2026-07-09,54,770,32,67,5,12,162,291,206,30,8,2,4,28,41,118,47,28,11,17,1,0
2022,El Oro,Pasaje,Hombres,De 50-54,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20010,2022_eloro_pasaje_hombres_de5054,2026-07-09,761,669,20,73,10,8,171,226,176,43,11,3,1,23,25,74,52,14,8,19,3,0
2022,El Oro,Pasaje,Hombres,De 55-59,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20011,2022_eloro_pasaje_hombres_de5559,2026-07-09,584,587,14,74,9,11,122,223,162,35,2,3,4,20,21,64,59,31,1,20,3,0
2022,El Oro,Atahualpa,Total Atahualpa,De 15-19,39,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19700,2022_eloro_atahualpa_totalatahualpa_de1519,2026-07-09,7,8,2,0,0,6,7,2,1,0,0,0,0,1,0,0,0,0,0,1,0,4
2022,El Oro,Atahualpa,Total Atahualpa,De 20-24,192,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19701,2022_eloro_atahualpa_totalatahualpa_de2024,2026-07-09,21,57,13,0,0,15,22,8,3,2,0,0,5,3,8,2,5,0,3,5,0,20
2022,El Oro,Atahualpa,Total Atahualpa,De 25-29,235,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19702,2022_eloro_atahualpa_totalatahualpa_de2529,2026-07-09,24,73,13,0,2,12,20,6,4,2,1,0,8,1,14,5,13,0,5,3,0,29
2022,El Oro,Chilla,Total Chilla,De 80-84,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19809,2022_eloro_chilla_totalchilla_de8084,2026-07-09,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2022,El Oro,Chilla,Total Chilla,85 o mï¿½s,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19810,2022_eloro_chilla_totalchilla_85oms,2026-07-09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,El Oro,Chilla,Hombres,Total Hombres,433,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19811,2022_eloro_chilla_hombres_totalhombres,2026-07-09,191,18,11,5,6,41,14,12,3,2,1,2,0,1,50,14,3,1,3,0,0,55
2022,Chimborazo,Chunchi,Hombres,De 70-74,72,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19310,2022_chimborazo_chunchi_hombres_de7074,2026-07-09,40,0,2,0,0,0,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,19
2022,Chimborazo,Chunchi,Hombres,De 75-79,47,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19311,2022_chimborazo_chunchi_hombres_de7579,2026-07-09,16,0,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
2022,Chimborazo,Guano,Total Guano,De 65-69,578,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19389,2022_chimborazo_guano_totalguano_de6569,2026-07-09,185,0,65,0,1,9,90,32,16,0,0,0,6,6,4,13,3,0,8,9,0,131
2022,Chimborazo,Penipe,Total Penipe,De 25-29,280,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19477,2022_chimborazo_penipe_totalpenipe_de2529,2026-07-09,97,0,17,0,2,9,25,9,14,0,5,1,10,12,33,7,7,1,4,8,0,19
2022,Chimborazo,Penipe,Total Penipe,De 30-34,273,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19478,2022_chimborazo_penipe_totalpenipe_de3034,2026-07-09,106,1,9,1,0,12,27,12,11,3,4,0,7,6,27,11,6,1,3,5,0,21
2022,Chimborazo,Penipe,Total Penipe,De 35-39,269,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19479,2022_chimborazo_penipe_totalpenipe_de3539,2026-07-09,114,0,8,2,0,21,13,8,10,0,4,0,2,5,24,10,8,0,1,16,0,23
2022,El Oro,Arenillas,Total Arenillas,De 65-69,438,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19662,2022_eloro_arenillas_totalarenillas_de6569,2026-07-09,188,0,15,5,8,9,74,32,20,0,0,0,3,5,12,2,4,2,10,7,0,42
2022,El Oro,Arenillas,Total Arenillas,De 70-74,217,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19663,2022_eloro_arenillas_totalarenillas_de7074,2026-07-09,94,0,14,0,1,6,37,21,4,0,0,1,0,3,4,1,0,0,4,2,0,25
2022,El Oro,Arenillas,Total Arenillas,De 75-79,104,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19664,2022_eloro_arenillas_totalarenillas_de7579,2026-07-09,64,0,3,0,0,1,9,2,1,0,0,1,0,1,0,0,0,0,0,0,0,22
2022,El Oro,Huaquillas,Total Huaquillas,De 60-64,914,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19900,2022_eloro_huaquillas_totalhuaquillas_de6064,2026-07-09,90,2,73,1,0,61,306,100,87,2,3,2,15,16,37,14,12,1,30,13,0,49
2022,El Oro,Huaquillas,Total Huaquillas,De 65-69,602,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19901,2022_eloro_huaquillas_totalhuaquillas_de6569,2026-07-09,62,0,38,0,7,32,222,53,43,2,7,4,9,8,31,7,5,2,15,7,0,48
2022,El Oro,Balsas,Mujeres,De 45-49,97,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19786,2022_eloro_balsas_mujeres_de4549,2026-07-09,14,1,8,0,0,0,20,2,15,1,0,0,1,1,1,6,0,1,8,7,0,11
2022,El Oro,Balsas,Mujeres,De 50-54,92,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19787,2022_eloro_balsas_mujeres_de5054,2026-07-09,16,0,3,0,0,0,23,1,11,0,0,0,0,4,5,10,1,2,1,6,0,9
2022,El Oro,Pasaje,Total Pasaje,De 70-74,555,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19998,2022_eloro_pasaje_totalpasaje_de7074,2026-07-09,178,1,29,1,1,12,125,35,32,1,0,1,8,12,15,8,6,1,11,5,0,73
2022,El Oro,Piï¿½as,Mujeres,De 35-39,599,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20071,2022_eloro_pias_mujeres_de3539,2026-07-09,13,14,36,1,0,1,124,14,54,8,18,1,24,18,52,55,50,0,13,42,0,61
2022,El Oro,Piï¿½as,Mujeres,De 40-44,556,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20072,2022_eloro_pias_mujeres_de4044,2026-07-09,11,5,41,0,2,1,119,4,58,3,6,4,20,20,35,52,31,0,18,54,0,72
2022,El Oro,Piï¿½as,Mujeres,De 45-49,493,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20073,2022_eloro_pias_mujeres_de4549,2026-07-09,12,8,40,0,1,2,108,2,52,0,4,2,11,15,34,44,28,3,15,38,0,74
2022,El Oro,Balsas,Total Balsas,De 50-54,251,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19755,2022_eloro_balsas_totalbalsas_de5054,2026-07-09,86,1,14,1,0,19,39,22,13,0,0,0,0,4,13,14,2,2,2,6,0,13
2022,El Oro,Balsas,Total Balsas,De 55-59,218,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19756,2022_eloro_balsas_totalbalsas_de5559,2026-07-09,69,4,14,0,2,16,31,17,10,0,1,0,1,3,21,9,0,0,2,3,0,15
2022,El Oro,Balsas,Total Balsas,De 60-64,166,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19757,2022_eloro_balsas_totalbalsas_de6064,2026-07-09,54,3,7,0,1,13,27,12,7,1,0,0,0,4,9,4,0,0,2,3,0,19
2022,El Oro,Huaquillas,Total Huaquillas,De 70-74,271,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19902,2022_eloro_huaquillas_totalhuaquillas_de7074,2026-07-09,35,1,19,0,1,12,112,21,20,0,1,0,3,8,2,1,4,0,8,4,0,19
2022,El Oro,Huaquillas,Total Huaquillas,De 75-79,123,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19903,2022_eloro_huaquillas_totalhuaquillas_de7579,2026-07-09,14,0,10,0,0,2,58,9,4,0,0,1,0,5,5,1,0,0,2,0,0,12
2022,El Oro,Huaquillas,Total Huaquillas,De 80-84,38,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19904,2022_eloro_huaquillas_totalhuaquillas_de8084,2026-07-09,7,0,4,0,1,1,13,3,2,0,1,0,0,0,1,0,0,0,0,0,0,5
2022,El Oro,Pasaje,Total Pasaje,De 75-79,318,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19999,2022_eloro_pasaje_totalpasaje_de7579,2026-07-09,106,0,10,0,0,10,75,23,10,1,0,8,4,1,2,4,3,0,8,2,0,51
2022,El Oro,Pasaje,Total Pasaje,De 80-84,118,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20000,2022_eloro_pasaje_totalpasaje_de8084,2026-07-09,31,0,2,0,0,0,37,6,4,0,0,0,1,0,0,1,0,0,2,0,0,34
2022,El Oro,Pasaje,Total Pasaje,85 o mï¿½s,60,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20001,2022_eloro_pasaje_totalpasaje_85oms,2026-07-09,12,0,0,0,0,1,13,4,2,0,0,1,2,0,0,0,1,0,0,0,0,24
2022,El Oro,Piï¿½as,Mujeres,De 50-54,440,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20074,2022_eloro_pias_mujeres_de5054,2026-07-09,17,11,30,0,1,0,71,5,49,0,3,2,4,15,31,54,27,0,14,43,0,63
2022,El Oro,El Guabo,Hombres,De 80-84,44,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19872,2022_eloro_elguabo_hombres_de8084,2026-07-09,17,0,0,0,1,0,9,2,3,0,0,0,0,1,0,0,0,0,0,1,0,10
2022,El Oro,El Guabo,Hombres,85 o mï¿½s,24,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19873,2022_eloro_elguabo_hombres_85oms,2026-07-09,9,0,0,0,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,0,5
2022,El Oro,Balsas,Total Balsas,De 65-69,104,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19758,2022_eloro_balsas_totalbalsas_de6569,2026-07-09,41,0,4,0,0,3,17,3,7,0,0,0,1,1,2,0,0,0,3,0,0,22
2022,El Oro,Balsas,Total Balsas,De 70-74,64,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19759,2022_eloro_balsas_totalbalsas_de7074,2026-07-09,21,0,1,0,0,1,9,2,3,0,0,0,0,0,1,1,0,0,0,0,0,25
2022,El Oro,Marcabelï¿½,Mujeres,Total Mujeres,933,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19970,2022_eloro_marcabel_mujeres_totalmujeres,2026-07-09,76,1,51,1,2,0,191,5,114,5,25,4,16,30,72,76,41,6,28,98,0,91
2022,El Oro,Chilla,Mujeres,De 65-69,22,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19838,2022_eloro_chilla_mujeres_de6569,2026-07-09,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,10
2022,El Oro,Chilla,Mujeres,De 70-74,10,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19839,2022_eloro_chilla_mujeres_de7074,2026-07-09,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,El Oro,Huaquillas,Total Huaquillas,85 o mï¿½s,20,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19905,2022_eloro_huaquillas_totalhuaquillas_85oms,2026-07-09,1,0,0,0,0,0,8,1,3,0,0,1,0,0,0,0,0,0,0,1,0,5
2022,El Oro,Huaquillas,Hombres,Total Hombres,13,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19906,2022_eloro_huaquillas_hombres_totalhombres,2026-07-09,338,1,883,73,1,132,29,48,1,420,3,357,1,848,613,79,80,21,167,265,781,204
2022,El Oro,Balsas,Hombres,De 65-69,70,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19774,2022_eloro_balsas_hombres_de6569,2026-07-09,36,0,3,0,0,3,11,3,1,0,0,0,1,0,1,0,0,0,1,0,0,10
2022,El Oro,Pasaje,Hombres,Total Hombres,20,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20002,2022_eloro_pasaje_hombres_totalhombres,2026-07-09,175,7,18,349,898,87,114,1,725,2,846,1,562,502,131,96,33,341,440,1,184,522
2022,El Oro,Pasaje,Hombres,De 15-19,541,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20003,2022_eloro_pasaje_hombres_de1519,2026-07-09,216,14,36,0,0,67,86,10,16,4,3,1,6,9,5,2,0,8,7,1,0,50
2022,El Oro,Pasaje,Hombres,De 20-24,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,20004,2022_eloro_pasaje_hombres_de2024,2026-07-09,90,720,74,112,6,21,193,343,91,85,21,7,6,15,60,75,18,14,32,41,4,0
2022,El Oro,El Guabo,Mujeres,Total Mujeres,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19874,2022_eloro_elguabo_mujeres_totalmujeres,2026-07-09,247,1,913,70,233,7,8,16,1,478,70,858,39,36,23,188,128,337,472,295,27,267
2022,El Oro,El Guabo,Mujeres,De 15-19,180,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19875,2022_eloro_elguabo_mujeres_de1519,2026-07-09,43,1,10,0,0,1,52,1,32,2,0,0,3,5,1,1,5,0,9,12,0,2
2022,El Oro,El Guabo,Mujeres,De 20-24,763,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19876,2022_eloro_elguabo_mujeres_de2024,2026-07-09,247,8,23,0,3,0,168,4,104,6,9,3,16,15,14,15,23,4,48,30,0,23
2022,El Oro,Chilla,Mujeres,De 75-79,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19840,2022_eloro_chilla_mujeres_de7579,2026-07-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2022,El Oro,Chilla,Mujeres,De 80-84,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19841,2022_eloro_chilla_mujeres_de8084,2026-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,El Oro,El Guabo,Total El Guabo,Total El Guabo,23,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19842,2022_eloro_elguabo_totalelguabo_totalelguabo,2026-07-09,280,11,308,362,716,62,58,779,3,216,1,68,1,142,108,77,44,326,366,810,639,394
2022,El Oro,Balsas,Hombres,De 70-74,40,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19775,2022_eloro_balsas_hombres_de7074,2026-07-09,20,0,1,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,12
2022,El Oro,Balsas,Hombres,De 75-79,29,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,19776,2022_eloro_balsas_hombres_de7579,2026-07-09,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
