encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,metricas_nacional_total,metricas_area_urbana,metricas_area_rural,metricas_sexo_hombre,metricas_sexo_mujer
ENEMDU*,abr-23,2023,4,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16177,2023-04_desempleo,2026-07-09,341849,300085,41764,168098,173751
ENEMDU*,abr-23,2023,4,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16178,2023-04_desempleoabierto,2026-07-09,305944,276996,28948,145259,160685
ENEMDU*,abr-23,2023,4,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16179,2023-04_desempleooculto,2026-07-09,35905,23089,12816,22839,13066
ENEMDU*,abr-23,2023,4,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16180,2023-04_desempleocesante,2026-07-09,234283,205438,28845,121125,113158
ENEMDU*,abr-23,2023,4,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16181,2023-04_desempleonuevo,2026-07-09,107566,94647,12919,46973,60593
ENEMDU*,abr-23,2023,4,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16182,2023-04_poblacineconmicamenteinactiva,2026-07-09,4498937,3462991,1035946,1381888,3117049
ENEMDU*,may-23,2023,5,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16183,2023-05_poblacintotal,2026-07-09,18286780,12466774,5820006,8950214,9336566
ENEMDU*,may-23,2023,5,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16184,2023-05_poblacinmenorde15aos,2026-07-09,5269301,3398340,1870961,2588854,2680447
ENEMDU*,may-23,2023,5,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16185,2023-05_poblacinenedaddetrabajarpet,2026-07-09,13017479,9068434,3949045,6361360,6656119
ENEMDU*,may-23,2023,5,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16186,2023-05_poblacineconmicamenteactiva,2026-07-09,8263434,5444463,2818971,4893843,3369591
ENEMDU*,oct-20,2020,10,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15628,2020-10_poblacineconmicamenteactiva,2026-07-09,8282798,5474057,2808742,4882433,3400365
ENEMDU*,oct-20,2020,10,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15629,2020-10_empleo,2026-07-09,7805426,5060713,2744713,4645748,3159678
ENEMDU*,oct-20,2020,10,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15630,2020-10_empleoadecuadopleno,2026-07-09,2339425,1847178,492247,1578131,761294
ENEMDU*,oct-20,2020,10,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15631,2020-10_subempleo,2026-07-09,2145933,1517928,628005,1358333,787599
ENEMDU*,oct-20,2020,10,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15632,2020-10_subempleoporinsuficienciadetiempode,2026-07-09,1890025,1354209,535816,1163625,726401
ENEMDU*,oct-20,2020,10,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15633,2020-10_subempleoporinsuficienciadeingresos,2026-07-09,255907,163718,92189,194709,61199
ENEMDU*,oct-20,2020,10,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15634,2020-10_empleonoremunerado,2026-07-09,1027840,313840,714000,354152,673688
ENEMDU*,oct-20,2020,10,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15635,2020-10_otroempleonopleno,2026-07-09,2221732,1316861,904872,1310430,911302
ENEMDU*,abr-23,2023,4,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16172,2023-04_subempleoporinsuficienciadetiempode,2026-07-09,1571492,960206,611287,1003601,567891
ENEMDU*,abr-23,2023,4,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16173,2023-04_subempleoporinsuficienciadeingresos,2026-07-09,120255,63116,57139,86771,33484
ENEMDU*,sep-20,2020,9,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15615,2020-09_subempleoporinsuficienciadeingresos,2026-07-09,214259,140728,73531,163249,51010
ENEMDU*,sep-20,2020,9,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15616,2020-09_empleonoremunerado,2026-07-09,945753,286911,658842,338791,606962
ENEMDU*,sep-20,2020,9,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15617,2020-09_otroempleonopleno,2026-07-09,2091314,1216506,874808,1264424,826891
ENEMDU*,sep-20,2020,9,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15618,2020-09_empleonoclasificado,2026-07-09,55816,47347,8469,29759,26057
ENEMDU*,sep-20,2020,9,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15619,2020-09_desempleo,2026-07-09,491609,423445,68164,244280,247329
ENEMDU*,sep-20,2020,9,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15620,2020-09_desempleoabierto,2026-07-09,429777,374781,54996,211408,218368
ENEMDU*,mar-23,2023,3,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16150,2023-03_poblacineconmicamenteactiva,2026-07-09,8329980,5462721,2867258,4903870,3426110
ENEMDU*,mar-23,2023,3,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16151,2023-03_empleo,2026-07-09,8027315,5197139,2830175,4747969,3279346
ENEMDU*,mar-23,2023,3,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16152,2023-03_empleoadecuadopleno,2026-07-09,2881193,2369091,512102,1937324,943869
ENEMDU*,mar-23,2023,3,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16153,2023-03_subempleo,2026-07-09,1643088,1046432,596656,1008736,634352
ENEMDU*,mar-23,2023,3,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16154,2023-03_subempleoporinsuficienciadetiempode,2026-07-09,1531278,992240,539038,929833,601445
ENEMDU*,mar-23,2023,3,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16155,2023-03_subempleoporinsuficienciadeingresos,2026-07-09,111810,54192,57618,78902,32907
ENEMDU*,mar-23,2023,3,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16156,2023-03_empleonoremunerado,2026-07-09,915994,255764,660231,288879,627115
ENEMDU*,mar-23,2023,3,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16157,2023-03_otroempleonopleno,2026-07-09,2574987,1514314,1060673,1507221,1067766
ENEMDU*,mar-23,2023,3,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16158,2023-03_empleonoclasificado,2026-07-09,12052,11538,514,5808,6244
ENEMDU*,mar-23,2023,3,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16159,2023-03_desempleo,2026-07-09,302665,265582,37083,155901,146764
ENEMDU*,mar-23,2023,3,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16160,2023-03_desempleoabierto,2026-07-09,272881,242598,30283,141275,131605
ENEMDU,dic-19,2019,12,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15602,2019-12_desempleoabierto,2026-07-09,271917,239489,32428,144398,127518
ENEMDU,dic-19,2019,12,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15603,2019-12_desempleooculto,2026-07-09,39217,26920,12296,9624,29593
ENEMDU,dic-19,2019,12,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15604,2019-12_desempleocesante,2026-07-09,222297,192998,29299,114769,107529
ENEMDU,dic-19,2019,12,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15605,2019-12_desempleonuevo,2026-07-09,88836,73411,15425,39254,49582
ENEMDU,dic-19,2019,12,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15606,2019-12_poblacineconmicamenteinactiva,2026-07-09,4303535,3261939,1041596,1354328,2949207
ENEMDU*,sep-20,2020,9,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15607,2020-09_poblacintotal,2026-07-09,17635490,12022763,5612727,8631781,9003709
ENEMDU*,sep-20,2020,9,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15608,2020-09_poblacinmenorde15aos,2026-07-09,5104363,3289347,1815016,2502624,2601739
ENEMDU*,sep-20,2020,9,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15609,2020-09_poblacinenedaddetrabajarpet,2026-07-09,12531127,8733416,3797711,6129157,6401970
ENEMDU*,sep-20,2020,9,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15610,2020-09_poblacineconmicamenteactiva,2026-07-09,7993136,5276571,2716565,4714028,3279108
ENEMDU*,sep-20,2020,9,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15611,2020-09_empleo,2026-07-09,7501527,4853126,2648401,4469749,3031778
ENEMDU*,sep-20,2020,9,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15612,2020-09_empleoadecuadopleno,2026-07-09,2458819,2012438,446380,1654449,804370
ENEMDU*,sep-20,2020,9,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15613,2020-09_subempleo,2026-07-09,1949825,1289924,659901,1182327,767498
ENEMDU*,sep-20,2020,9,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15614,2020-09_subempleoporinsuficienciadetiempode,2026-07-09,1735566,1149196,586370,1019078,716488
ENEMDU*,may-21,2021,5,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15758,2021-05_subempleoporinsuficienciadetiempode,2026-07-09,1742660,1154765,587895,1075435,667225
ENEMDU*,may-21,2021,5,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15759,2021-05_subempleoporinsuficienciadeingresos,2026-07-09,227818,121601,106217,164347,63470
ENEMDU*,may-21,2021,5,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15760,2021-05_empleonoremunerado,2026-07-09,1082268,347145,735123,343065,739203
ENEMDU*,may-21,2021,5,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15761,2021-05_otroempleonopleno,2026-07-09,2248648,1307540,941108,1220852,1027795
ENEMDU*,may-21,2021,5,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15762,2021-05_empleonoclasificado,2026-07-09,92910,92404,506,52953,39957
ENEMDU*,may-21,2021,5,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15763,2021-05_desempleo,2026-07-09,537958,475964,61994,283384,254574
ENEMDU*,may-21,2021,5,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15764,2021-05_desempleoabierto,2026-07-09,484646,427000,57646,259963,224683
ENEMDU*,nov-23,2023,11,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16296,2023-11_empleoadecuadopleno,2026-07-09,3037803,2476347,561456,2026024,1011779
ENEMDU*,may-21,2021,5,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15765,2021-05_desempleooculto,2026-07-09,53312,48964,4348,23421,29891
ENEMDU*,may-21,2021,5,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15766,2021-05_desempleocesante,2026-07-09,449379,403845,45534,240786,208593
ENEMDU*,may-21,2021,5,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15767,2021-05_desempleonuevo,2026-07-09,88579,72119,16460,42597,45981
ENEMDU*,may-21,2021,5,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15768,2021-05_poblacineconmicamenteinactiva,2026-07-09,4143957,3224310,919647,1291255,2852702
ENEMDU*,jun-21,2021,6,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15769,2021-06_poblacintotal,2026-07-09,17816276,12146012,5670264,8720267,9096009
ENEMDU*,jun-21,2021,6,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15770,2021-06_poblacinmenorde15aos,2026-07-09,5156690,3323068,1833622,2528280,2628410
ENEMDU*,jun-22,2022,6,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15992,2022-06_subempleoporinsuficienciadetiempode,2026-07-09,1832496,1208301,624195,1101039,731456
ENEMDU*,nov-23,2023,11,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16297,2023-11_subempleo,2026-07-09,1783421,1093702,689719,1146102,637319
ENEMDU*,nov-23,2023,11,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16298,2023-11_subempleoporinsuficienciadetiempode,2026-07-09,1650827,1046013,604814,1046058,604769
ENEMDU*,nov-23,2023,11,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16299,2023-11_subempleoporinsuficienciadeingresos,2026-07-09,132594,47689,84905,100044,32550
ENEMDU*,nov-23,2023,11,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16300,2023-11_empleonoremunerado,2026-07-09,962820,207812,755009,313834,648986
ENEMDU*,nov-23,2023,11,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16301,2023-11_otroempleonopleno,2026-07-09,2396809,1498345,898464,1331844,1064965
ENEMDU*,nov-23,2023,11,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16302,2023-11_empleonoclasificado,2026-07-09,17868,17113,756,11548,6320
ENEMDU*,nov-23,2023,11,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16303,2023-11_desempleo,2026-07-09,293581,265405,28177,132376,161206
ENEMDU*,jun-22,2022,6,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15993,2022-06_subempleoporinsuficienciadeingresos,2026-07-09,180236,82339,97897,132003,48232
ENEMDU*,jun-22,2022,6,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15994,2022-06_empleonoremunerado,2026-07-09,887005,255180,631825,300681,586324
ENEMDU*,jun-22,2022,6,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15995,2022-06_otroempleonopleno,2026-07-09,2362022,1401873,960149,1306286,1055736
ENEMDU*,jun-22,2022,6,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15996,2022-06_empleonoclasificado,2026-07-09,22576,20847,1729,12342,10234
ENEMDU*,jun-22,2022,6,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15997,2022-06_desempleo,2026-07-09,345620,297845,47776,183508,162112
ENEMDU*,jun-22,2022,6,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15998,2022-06_desempleoabierto,2026-07-09,309338,269067,40270,160329,149008
ENEMDU*,jun-22,2022,6,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15999,2022-06_desempleooculto,2026-07-09,36283,28777,7506,23179,13104
ENEMDU*,feb-23,2023,2,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16135,2023-02_subempleo,2026-07-09,1835936,1148234,687702,1151389,684547
ENEMDU*,feb-23,2023,2,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16136,2023-02_subempleoporinsuficienciadetiempode,2026-07-09,1683721,1079259,604462,1040612,643110
ENEMDU*,feb-23,2023,2,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16137,2023-02_subempleoporinsuficienciadeingresos,2026-07-09,152214,68975,83239,110777,41437
ENEMDU*,feb-23,2023,2,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16138,2023-02_empleonoremunerado,2026-07-09,937121,232045,705076,316173,620948
ENEMDU*,feb-23,2023,2,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16139,2023-02_otroempleonopleno,2026-07-09,2588381,1586551,1001830,1402326,1186055
ENEMDU*,feb-23,2023,2,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16140,2023-02_empleonoclasificado,2026-07-09,14430,14430,0,8106,6325
ENEMDU*,feb-23,2023,2,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16141,2023-02_desempleo,2026-07-09,328662,289590,39072,164387,164275
ENEMDU*,jun-22,2022,6,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16000,2022-06_desempleocesante,2026-07-09,257370,226006,31364,148160,109210
ENEMDU*,jun-22,2022,6,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16001,2022-06_desempleonuevo,2026-07-09,88250,71838,16412,35348,52903
ENEMDU*,jun-22,2022,6,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16002,2022-06_poblacineconmicamenteinactiva,2026-07-09,4314144,3278561,1035583,1324939,2989205
ENEMDU*,jul-22,2022,7,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16003,2022-07_poblacintotal,2026-07-09,18080680,12326257,5754423,8849313,9231367
ENEMDU*,jul-22,2022,7,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16004,2022-07_poblacinmenorde15aos,2026-07-09,5214859,3363228,1851631,2562151,2652708
ENEMDU*,mar-23,2023,3,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16161,2023-03_desempleooculto,2026-07-09,29784,22984,6800,14626,15159
ENEMDU*,mar-23,2023,3,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16162,2023-03_desempleocesante,2026-07-09,230185,203896,26289,124650,105535
ENEMDU*,feb-23,2023,2,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16142,2023-02_desempleoabierto,2026-07-09,293606,261817,31789,150045,143561
ENEMDU*,feb-23,2023,2,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16143,2023-02_desempleooculto,2026-07-09,35056,27773,7283,14341,20715
ENEMDU*,feb-23,2023,2,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16144,2023-02_desempleocesante,2026-07-09,260793,231130,29663,126080,134713
ENEMDU*,feb-23,2023,2,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16145,2023-02_desempleonuevo,2026-07-09,67869,58460,9409,38307,29562
ENEMDU*,feb-23,2023,2,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16146,2023-02_poblacineconmicamenteinactiva,2026-07-09,4463972,3439144,1024828,1424928,3039043
ENEMDU*,mar-23,2023,3,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16147,2023-03_poblacintotal,2026-07-09,18245394,12438547,5806847,8929962,9315432
