anio_censo,provincia,canton,sexo,rango_edad,total_ocupados,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,grupos_ocupacion_ocupaciones_militares,grupos_ocupacion_directores_gerentes,grupos_ocupacion_profesionales_cientificos,grupos_ocupacion_tecnicos_medio_nivel,grupos_ocupacion_personal_apoyo_admin,grupos_ocupacion_trabajadores_servicios,grupos_ocupacion_agricultores_calificados,grupos_ocupacion_oficiales_operarios_artes,grupos_ocupacion_operadores_maquinaria,grupos_ocupacion_ocupaciones_elementales,grupos_ocupacion_no_especificado
2022,Manabï¿½,Tosagua,Hombres,De 15-19,313,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35777,2022_manab_tosagua_hombres_de1519,2026-07-09,0,0,1,1,3,27,31,17,1,216,16
2022,Manabï¿½,Jipijapa,Total Jipijapa,Total Jipijapa,25,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35328,2022_manab_jipijapa_totaljipijapa_totaljipijapa,2026-07-09,60,19,216,3,31,1,127,719,4,149,3
2022,Manabï¿½,Montecristi,Mujeres,De 70-74,128,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35516,2022_manab_montecristi_mujeres_de7074,2026-07-09,0,0,2,3,4,16,1,11,1,13,77
2022,Manabï¿½,Tosagua,Hombres,De 65-69,368,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35787,2022_manab_tosagua_hombres_de6569,2026-07-09,0,2,5,0,3,18,98,12,14,73,143
2022,Manabï¿½,Tosagua,Hombres,De 70-74,215,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35788,2022_manab_tosagua_hombres_de7074,2026-07-09,0,0,2,0,0,21,49,8,6,27,102
2022,Manabï¿½,Tosagua,Hombres,De 75-79,102,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35789,2022_manab_tosagua_hombres_de7579,2026-07-09,0,1,0,0,0,6,20,6,0,11,58
2022,Manabï¿½,Tosagua,Hombres,De 80-84,37,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35790,2022_manab_tosagua_hombres_de8084,2026-07-09,0,0,0,0,0,3,9,2,2,0,21
2022,Manabï¿½,Rocafuerte,Total Rocafuerte,De 75-79,247,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35629,2022_manab_rocafuerte_totalrocafuerte_de7579,2026-07-09,0,0,1,1,1,12,48,3,0,22,159
2022,Manabï¿½,Rocafuerte,Total Rocafuerte,De 80-84,110,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35630,2022_manab_rocafuerte_totalrocafuerte_de8084,2026-07-09,0,0,0,0,0,3,13,0,0,4,90
2022,Manabï¿½,Rocafuerte,Total Rocafuerte,85 o mï¿½s,59,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35631,2022_manab_rocafuerte_totalrocafuerte_85oms,2026-07-09,0,0,0,0,0,0,2,1,0,5,51
2022,Manabï¿½,Rocafuerte,Hombres,Total Hombres,11,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35632,2022_manab_rocafuerte_hombres_totalhombres,2026-07-09,404,12,44,637,224,132,1,184,2,647,1
2022,Manabï¿½,Rocafuerte,Hombres,De 15-19,315,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35633,2022_manab_rocafuerte_hombres_de1519,2026-07-09,0,0,1,3,3,36,22,20,6,214,10
2022,Manabï¿½,Rocafuerte,Hombres,De 70-74,296,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35644,2022_manab_rocafuerte_hombres_de7074,2026-07-09,0,1,1,2,0,16,96,7,5,51,117
2022,Manabï¿½,Rocafuerte,Hombres,De 75-79,180,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35645,2022_manab_rocafuerte_hombres_de7579,2026-07-09,0,0,1,0,0,8,47,2,0,18,104
2022,Manabï¿½,Rocafuerte,Hombres,De 80-84,88,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35646,2022_manab_rocafuerte_hombres_de8084,2026-07-09,0,0,0,0,0,2,13,0,0,3,70
2022,Manabï¿½,Rocafuerte,Hombres,85 o mï¿½s,48,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35647,2022_manab_rocafuerte_hombres_85oms,2026-07-09,0,0,0,0,0,0,2,0,0,3,43
2022,Manabï¿½,Rocafuerte,Mujeres,Total Mujeres,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35648,2022_manab_rocafuerte_mujeres_totalmujeres,2026-07-09,276,0,31,883,247,153,1,94,117,223,13
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 15-19,471,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35329,2022_manab_jipijapa_totaljipijapa_de1519,2026-07-09,0,0,5,8,9,102,46,27,6,235,33
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 20-24,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35330,2022_manab_jipijapa_totaljipijapa_de2024,2026-07-09,15,0,4,129,103,66,444,252,149,66,680
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 25-29,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35331,2022_manab_jipijapa_totaljipijapa_de2529,2026-07-09,770,1,11,374,229,102,579,270,226,123,703
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 30-34,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35332,2022_manab_jipijapa_totaljipijapa_de3034,2026-07-09,6,7,27,495,179,100,552,291,221,163,790
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 35-39,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35333,2022_manab_jipijapa_totaljipijapa_de3539,2026-07-09,920,4,32,477,171,86,479,321,233,178,738
2022,Manabï¿½,Tosagua,Hombres,85 o mï¿½s,25,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35791,2022_manab_tosagua_hombres_85oms,2026-07-09,0,0,0,0,0,1,2,0,0,1,21
2022,Manabï¿½,Tosagua,Mujeres,Total Mujeres,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35792,2022_manab_tosagua_mujeres_totalmujeres,2026-07-09,710,0,32,559,132,142,727,66,105,10,491
2022,Manabï¿½,Tosagua,Mujeres,De 15-19,31,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35793,2022_manab_tosagua_mujeres_de1519,2026-07-09,0,0,1,0,2,18,1,0,0,7,2
2022,Manabï¿½,Tosagua,Mujeres,De 20-24,229,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35794,2022_manab_tosagua_mujeres_de2024,2026-07-09,0,1,16,7,15,87,4,4,1,40,54
2022,Manabï¿½,Tosagua,Mujeres,De 25-29,366,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35795,2022_manab_tosagua_mujeres_de2529,2026-07-09,0,4,74,25,22,99,3,10,3,64,62
2022,Manabï¿½,Manta,Mujeres,De 45-49,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35463,2022_manab_manta_mujeres_de4549,2026-07-09,620,1,104,802,339,255,1,231,39,405,96
2022,Manabï¿½,Manta,Mujeres,De 50-54,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35464,2022_manab_manta_mujeres_de5054,2026-07-09,994,0,71,753,288,198,1,39,26,328,70
2022,Manabï¿½,Manta,Mujeres,De 55-59,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35465,2022_manab_manta_mujeres_de5559,2026-07-09,933,1,47,468,218,160,776,27,227,39,621
2022,Manabï¿½,Manta,Mujeres,De 60-64,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35466,2022_manab_manta_mujeres_de6064,2026-07-09,826,0,34,186,97,65,503,8,134,19,442
2022,Manabï¿½,Manta,Mujeres,De 65-69,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35467,2022_manab_manta_mujeres_de6569,2026-07-09,29,0,22,57,57,28,282,5,78,8,233
2022,Manabï¿½,Rocafuerte,Mujeres,De 15-19,68,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35649,2022_manab_rocafuerte_mujeres_de1519,2026-07-09,0,0,2,1,3,31,0,5,1,16,9
2022,Manabï¿½,Rocafuerte,Mujeres,De 20-24,350,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35650,2022_manab_rocafuerte_mujeres_de2024,2026-07-09,0,1,38,22,22,125,4,14,0,67,57
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 40-44,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35334,2022_manab_jipijapa_totaljipijapa_de4044,2026-07-09,954,4,34,458,134,109,471,355,261,184,745
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 45-49,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35335,2022_manab_jipijapa_totaljipijapa_de4549,2026-07-09,538,3,27,349,102,86,401,321,230,174,627
2022,Manabï¿½,Jipijapa,Total Jipijapa,De 50-54,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35336,2022_manab_jipijapa_totaljipijapa_de5054,2026-07-09,331,0,21,297,82,63,348,326,267,141,525
2022,Manabï¿½,Rocafuerte,Mujeres,De 75-79,67,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35661,2022_manab_rocafuerte_mujeres_de7579,2026-07-09,0,0,0,1,1,4,1,1,0,4,55
2022,Manabï¿½,Rocafuerte,Mujeres,De 80-84,22,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35662,2022_manab_rocafuerte_mujeres_de8084,2026-07-09,0,0,0,0,0,1,0,0,0,1,20
2022,Manabï¿½,Jipijapa,Hombres,De 20-24,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35346,2022_manab_jipijapa_hombres_de2024,2026-07-09,431,0,2,48,55,28,230,245,132,63,556
2022,Manabï¿½,Jipijapa,Hombres,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35347,2022_manab_jipijapa_hombres_de2529,2026-07-09,835,0,3,151,109,36,317,267,205,117,566
2022,Manabï¿½,Jipijapa,Hombres,De 30-34,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35348,2022_manab_jipijapa_hombres_de3034,2026-07-09,2,7,16,205,83,48,299,288,202,155,618
2022,Manabï¿½,Jipijapa,Hombres,De 35-39,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35349,2022_manab_jipijapa_hombres_de3539,2026-07-09,915,4,19,218,79,42,248,309,200,170,539
2022,Manabï¿½,Jipijapa,Hombres,De 40-44,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35350,2022_manab_jipijapa_hombres_de4044,2026-07-09,916,4,22,178,61,46,251,348,218,176,508
2022,Manabï¿½,Manta,Mujeres,De 70-74,418,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35468,2022_manab_manta_mujeres_de7074,2026-07-09,0,7,12,20,14,118,5,26,4,80,132
2022,Manabï¿½,Manta,Mujeres,De 75-79,162,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35469,2022_manab_manta_mujeres_de7579,2026-07-09,0,3,3,7,2,45,0,3,1,29,69
2022,Manabï¿½,Manta,Mujeres,De 80-84,71,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35470,2022_manab_manta_mujeres_de8084,2026-07-09,0,1,1,5,0,11,1,1,0,8,43
2022,Manabï¿½,Manta,Mujeres,85 o mï¿½s,74,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35471,2022_manab_manta_mujeres_85oms,2026-07-09,0,1,1,2,1,10,0,0,0,7,52
2022,Manabï¿½,Sucre,Hombres,De 80-84,103,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35742,2022_manab_sucre_hombres_de8084,2026-07-09,0,0,2,1,0,10,16,5,1,6,62
2022,Manabï¿½,Rocafuerte,Mujeres,85 o mï¿½s,11,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35663,2022_manab_rocafuerte_mujeres_85oms,2026-07-09,0,0,0,0,0,0,0,1,0,2,8
2022,Manabï¿½,Santa Ana,Total Santa Ana,Total Santa Ana,17,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35664,2022_manab_santaana_totalsantaana_totalsantaana,2026-07-09,263,6,74,852,372,255,1,900,2,850,919
2022,Manabï¿½,Santa Ana,Total Santa Ana,De 15-19,486,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35665,2022_manab_santaana_totalsantaana_de1519,2026-07-09,0,0,2,5,7,56,53,24,6,296,37
2022,Manabï¿½,Santa Ana,Total Santa Ana,De 20-24,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35666,2022_manab_santaana_totalsantaana_de2024,2026-07-09,542,0,1,34,33,24,249,228,104,38,656
2022,Manabï¿½,Santa Ana,Total Santa Ana,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35667,2022_manab_santaana_totalsantaana_de2529,2026-07-09,796,1,3,103,59,45,267,264,104,67,606
2022,Manabï¿½,Jipijapa,Hombres,De 45-49,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35351,2022_manab_jipijapa_hombres_de4549,2026-07-09,645,3,9,140,52,39,203,317,191,168,421
2022,Manabï¿½,Sucre,Hombres,85 o mï¿½s,59,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35743,2022_manab_sucre_hombres_85oms,2026-07-09,0,0,1,0,0,5,4,3,0,2,44
2022,Manabï¿½,Sucre,Mujeres,Total Mujeres,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35744,2022_manab_sucre_mujeres_totalmujeres,2026-07-09,240,1,87,923,372,289,1,663,143,250,47
2022,Manabï¿½,Sucre,Mujeres,De 15-19,78,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35745,2022_manab_sucre_mujeres_de1519,2026-07-09,0,1,0,1,2,35,1,5,0,21,12
2022,Manabï¿½,Sucre,Mujeres,De 20-24,435,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35746,2022_manab_sucre_mujeres_de2024,2026-07-09,0,2,24,31,25,153,5,13,3,126,53
2022,Manabï¿½,Sucre,Mujeres,De 25-29,755,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35747,2022_manab_sucre_mujeres_de2529,2026-07-09,0,6,109,54,40,217,6,24,8,173,118
2022,Manabï¿½,Santa Ana,Total Santa Ana,De 30-34,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35668,2022_manab_santaana_totalsantaana_de3034,2026-07-09,852,2,9,152,66,48,235,276,92,62,569
2022,Manabï¿½,Santa Ana,Total Santa Ana,De 35-39,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35669,2022_manab_santaana_totalsantaana_de3539,2026-07-09,921,1,7,160,50,37,256,310,113,48,537
2022,Manabï¿½,Montecristi,Hombres,De 65-69,481,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35499,2022_manab_montecristi_hombres_de6569,2026-07-09,0,6,11,12,6,63,37,78,54,87,127
2022,Manabï¿½,Montecristi,Hombres,De 70-74,230,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35500,2022_manab_montecristi_hombres_de7074,2026-07-09,0,2,7,4,8,28,12,29,16,51,73
2022,Manabï¿½,Montecristi,Hombres,De 75-79,111,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35501,2022_manab_montecristi_hombres_de7579,2026-07-09,0,1,1,1,3,11,6,14,2,13,59
2022,Manabï¿½,Sucre,Mujeres,De 30-34,860,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35748,2022_manab_sucre_mujeres_de3034,2026-07-09,0,14,162,70,58,217,14,19,6,156,144
2022,Manabï¿½,Sucre,Mujeres,De 35-39,817,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35749,2022_manab_sucre_mujeres_de3539,2026-07-09,1,7,171,47,56,183,17,26,5,170,134
2022,Manabï¿½,Sucre,Mujeres,De 40-44,828,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35750,2022_manab_sucre_mujeres_de4044,2026-07-09,0,11,152,46,20,187,15,24,6,212,155
2022,Manabï¿½,Pedernales,Total Pedernales,De 25-29,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35859,2022_manab_pedernales_totalpedernales_de2529,2026-07-09,377,0,22,139,88,93,423,282,234,140,815
2022,Manabï¿½,Pedernales,Total Pedernales,De 30-34,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35860,2022_manab_pedernales_totalpedernales_de3034,2026-07-09,468,1,24,220,83,78,410,302,267,132,786
2022,Manabï¿½,Rocafuerte,Mujeres,De 25-29,615,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35651,2022_manab_rocafuerte_mujeres_de2529,2026-07-09,0,7,117,63,29,169,9,14,2,85,120
2022,Manabï¿½,Montecristi,Total Montecristi,De 55-59,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35481,2022_manab_montecristi_totalmontecristi_de5559,2026-07-09,199,1,27,166,76,52,324,109,392,242,442
2022,Manabï¿½,Montecristi,Total Montecristi,De 60-64,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,35482,2022_manab_montecristi_totalmontecristi_de6064,2026-07-09,471,0,13,84,39,34,243,50,228,142,267
2022,Loja,Saraguro,Mujeres,De 55-59,276,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34151,2022_loja_saraguro_mujeres_de5559,2026-07-09,0,6,47,10,2,34,53,12,0,35,77
2022,Loja,Saraguro,Mujeres,De 60-64,196,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34152,2022_loja_saraguro_mujeres_de6064,2026-07-09,0,1,9,1,0,27,40,9,0,12,97
2022,Loja,Saraguro,Mujeres,De 65-69,132,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34153,2022_loja_saraguro_mujeres_de6569,2026-07-09,0,0,1,5,2,15,20,6,0,7,76
2022,Loja,Saraguro,Mujeres,De 70-74,88,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34154,2022_loja_saraguro_mujeres_de7074,2026-07-09,0,0,0,0,0,3,6,5,1,2,71
2022,Loja,Saraguro,Mujeres,De 75-79,57,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34155,2022_loja_saraguro_mujeres_de7579,2026-07-09,0,0,0,0,0,6,2,0,0,2,47
2022,Loja,Loja,Total Loja,De 50-54,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33638,2022_loja_loja_totalloja_de5054,2026-07-09,883,35,237,1,862,571,359,1,803,439,1
2022,Loja,Loja,Total Loja,De 55-59,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33639,2022_loja_loja_totalloja_de5559,2026-07-09,839,8,207,1,693,470,293,1,536,403,860
2022,Loja,Loja,Total Loja,De 60-64,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33640,2022_loja_loja_totalloja_de6064,2026-07-09,94,3,146,794,244,152,980,321,601,394,658
2022,Loja,Loja,Total Loja,De 65-69,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33641,2022_loja_loja_totalloja_de6569,2026-07-09,708,2,51,256,94,59,570,251,318,212,338
2022,Loja,Loja,Total Loja,De 70-74,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33642,2022_loja_loja_totalloja_de7074,2026-07-09,254,0,22,79,14,16,268,161,127,61,151
2022,Loja,Saraguro,Hombres,De 60-64,279,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34136,2022_loja_saraguro_hombres_de6064,2026-07-09,0,2,17,3,2,18,95,23,11,28,80
2022,Loja,Saraguro,Hombres,De 65-69,159,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34137,2022_loja_saraguro_hombres_de6569,2026-07-09,0,0,5,2,1,9,69,18,5,8,42
2022,Loja,Saraguro,Hombres,De 70-74,79,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34138,2022_loja_saraguro_hombres_de7074,2026-07-09,0,0,0,1,0,1,44,6,0,4,23
2022,Loja,Saraguro,Hombres,De 75-79,43,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34139,2022_loja_saraguro_hombres_de7579,2026-07-09,0,0,0,0,0,1,20,6,1,1,14
2022,Loja,Saraguro,Hombres,De 80-84,23,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34140,2022_loja_saraguro_hombres_de8084,2026-07-09,0,0,0,0,0,1,11,1,0,0,10
2022,Loja,Saraguro,Mujeres,De 80-84,33,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34156,2022_loja_saraguro_mujeres_de8084,2026-07-09,0,0,0,0,0,5,3,1,0,2,22
2022,Loja,Saraguro,Mujeres,85 o mï¿½s,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34157,2022_loja_saraguro_mujeres_85oms,2026-07-09,0,0,0,0,0,0,1,0,0,1,3
2022,Loja,Sozoranga,Total Sozoranga,Total Sozoranga,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,34158,2022_loja_sozoranga_totalsozoranga_totalsozoranga,2026-07-09,671,1,25,91,31,25,155,320,42,67,325
2022,Loja,Macarï¿½,Hombres,De 15-19,130,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33983,2022_loja_macar_hombres_de1519,2026-07-09,1,0,0,1,5,14,21,5,2,76,5
2022,Loja,Loja,Total Loja,De 75-79,768,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33643,2022_loja_loja_totalloja_de7579,2026-07-09,1,11,31,26,8,140,93,62,27,87,282
2022,Loja,Loja,Total Loja,De 80-84,312,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33644,2022_loja_loja_totalloja_de8084,2026-07-09,0,7,9,7,0,67,40,25,9,33,115
2022,Loja,Loja,Total Loja,85 o mï¿½s,218,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33645,2022_loja_loja_totalloja_85oms,2026-07-09,0,1,6,5,3,37,18,16,6,17,109
2022,Loja,Catamayo,Hombres,De 75-79,108,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33755,2022_loja_catamayo_hombres_de7579,2026-07-09,0,0,1,0,0,14,48,10,5,12,18
2022,Loja,Catamayo,Hombres,De 80-84,54,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33756,2022_loja_catamayo_hombres_de8084,2026-07-09,0,0,0,0,0,4,29,2,1,6,12
2022,Loja,Gonzanamï¿½,Mujeres,85 o mï¿½s,19,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33965,2022_loja_gonzanam_mujeres_85oms,2026-07-09,0,0,0,0,0,2,0,1,0,0,16
2022,Loja,Macarï¿½,Total Macarï¿½,Total Macarï¿½,6,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33966,2022_loja_macar_totalmacar_totalmacar,2026-07-09,456,52,104,524,197,207,1,246,1,45,480
2022,Loja,Macarï¿½,Total Macarï¿½,De 15-19,163,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,33967,2022_loja_macar_totalmacar_de1519,2026-07-09,1,0,0,1,6,28,21,7,2,90,7
